Key,Value
T_OPTIONS_KEYBOARD_BINDING_CAMERA_UP,Camera up
T_OPTIONS_KEYBOARD_BINDING_CHANGE_TABS,Change tabs
T_OPTIONS_KEYBOARD_BINDING_CHANGE_TABS_BACK,Previous tab
T_OPTIONS_KEYBOARD_BINDING_CHANGE_TABS_NEXT,Next tab
T_OPTIONS_KEYBOARD_BINDING_COVERAGE,Coverage
T_OPTIONS_KEYBOARD_BINDING_ERASE,Demolish
T_OPTIONS_KEYBOARD_BINDING_EVENTS_MENU,Events
T_OPTIONS_KEYBOARD_BINDING_FASTFORWARD_MINUS,Fast forward -
T_OPTIONS_KEYBOARD_BINDING_FASTFORWARD_PLUS,Fast forward +
T_OPTIONS_KEYBOARD_BINDING_FFW_TOGGLE,Fast forward toggle
T_OPTIONS_KEYBOARD_BINDING_HAPPINESS_MENU,Happiness
T_OPTIONS_KEYBOARD_BINDING_HEADER_GENERAL,General
T_OPTIONS_KEYBOARD_BINDING_HEADER_MENUS,Menus
T_OPTIONS_KEYBOARD_BINDING_HEADER_MODES,Modi
T_OPTIONS_KEYBOARD_BINDING_MILITARY_MENU,Military
T_OPTIONS_KEYBOARD_BINDING_NO_KEY_SET,Unbound
T_OPTIONS_KEYBOARD_BINDING_QUEST_MENU,Quests
T_OPTIONS_KEYBOARD_BINDING_RESEARCH_MENU,Research
T_OPTIONS_KEYBOARD_BINDING_STREETBUILDING,Street building
T_OPTIONS_KEYBOARD_BINDING_TOWNINFO_MENU,Town info
T_OPTIONS_KEYBOARD_BINDING_TRADE_MENU,Trade
T_OPTIONS_KEYBOARD_BINDING_ZOOM_MINUS,Zoom -
T_OPTIONS_KEYBOARD_BINDING_ZOOM_PLUS,Zoom +
T_OPTIONS_KEYBOARD_LAYOUT_QUESTION_RESET,Restore to default
T_OPTIONS_LANGUAGE,Language
T_OPTIONS_LEGALINFO_CONTACT,Contact
T_OPTIONS_LEGALINFO_HEADER_LEGAL,Legal Information
T_OPTIONS_LEGALINFO_THANKS_SUPPORT,"Thank you for playing our game! For game support, general questions or other inquiries, please contact us under one of the following addresses."
T_OPTIONS_MUSIC_ENABLE,Music
T_OPTIONS_OBJECTS_VOLUME,Objects
T_OPTIONS_QUESTION_KEEP_CHANGES,Keep changes?\nThis will reset after {SECONDS} seconds.
T_OPTIONS_RESOLUTION,Resolution
T_OPTIONS_RESOLUTION_CHANGE,Change resolution
T_OPTIONS_SCREENSHOT_MODE,Photo mode
T_OPTIONS_SOUNDS_ENABLE,Enable audio
T_OPTIONS_TAB_TITLE_KEYBOARD,Keybindings
T_OPTIONS_TEXT_SIZE,Text scale
T_OPTIONS_TEXT_SIZE_CHANGE_FAILED,Failed to change text size
T_OPTIONS_TEXT_SIZE_EXAMPLE,Example
T_OPTIONS_UI_VOLUME,Menu
T_OPTIONS_VOCAL_VOLUME,Dialogues
T_OPTIONS_VOLUME,Volume
T_OPTIONS_VSYNCH,Enable VSync
T_OPTIONS_WEATHER_VOLUME,Weather
T_OPTIONS_WINDOW,Windowed
T_OPTIONS_WINDOWMODE,Window mode
T_OPTIONS_WINDOWMODE_CHANGE,Change window mode
T_OPTIONS_WINDOW_RESIZABLE,Resizable window
T_PLEASE_WAIT_TEXT,Please wait…
T_PUBLISH_ACHIEVEMENTS_DESCRIPTION,Synchronize all your achievements with Facebook.
T_PURCHASES_3XL_PACKAGE_TEXT,Ultimate Prestige package
T_PURCHASES_4XL_PACKAGE_TEXT,Insane Prestige packages
T_PURCHASES_FF_FOREVER,UNLIMITED FAST-FORWARD
T_PURCHASES_FF_FOREVER_TEXT,Get unlimited fast forward!
T_PURCHASES_FREEPRESTIGE,FREE PRESTIGE
T_PURCHASES_FREEPRESTIGE_TEXT,Download more exciting apps and earn free Prestige!
T_PURCHASES_GETIT,GET IT!
T_PURCHASES_MEDIUM_PACKAGE,{AMOUNT} PRESTIGE
T_PURCHASES_MEDIUM_PACKAGE_TEXT,Medium Prestige package
T_PURCHASES_MORE_INFO,More offers
T_PURCHASES_MORE_OFFERS,Visit the shop for more!
T_PURCHASES_NO,Later
T_PURCHASES_REMOVEADS,REMOVE ADS
T_PURCHASES_REMOVEADS_FREE,REMOVE ADS FOR FREE
T_PURCHASES_REMOVEADS_FREE_TEXT,Get the chance to remove all ads for free!
T_PURCHASES_REMOVEADS_TEXT,Remove all in-game ads and banners!
T_PURCHASES_SMALL_PACKAGE,{AMOUNT} PRESTIGE
T_PURCHASES_SMALL_PACKAGE_AMOUNT,Get 300 Prestige to spend in the game!
T_PURCHASES_SMALL_PACKAGE_TEXT,Small Prestige package
T_PURCHASES_SPONSORPAY,SPONSORPAY
T_PURCHASES_SPONSORPAY_TEXT,Get the opportunity to earn free Prestige!
T_PURCHASES_XPX2_FOREVER,UNLIMITED DOUBLE XP
T_PURCHASES_XPX2_FOREVER_TEXT,Get unlimited Double XP!
T_PURCHASES_XXL_PACKAGE,{AMOUNT} PRESTIGE
T_PURCHASES_XXL_PACKAGE_TEXT,Awesome Prestige package
T_PURCHASE_TEASER,How about more Prestige?\n\nWouldn't it be great to be able to use the fast forward feature or to be able to summon the merchant instantly?\n\nSo what are you waiting for? Visit the Townshop!
T_PURCHASE_TEASER_DOUBLEXP_SHORT,You want to reach higher levels much faster?\nGet unlimited double XP now!
T_PURCHASE_TEASER_FASTFORWARD_SHORT,60 seconds of fast forward aren't enough?\nGet unlimited fast forward!
T_PURCHASE_TEASER_NOADS_SHORT,You don't like adbanners or interstital ads?\nGet the ad free version!
T_QUESTS_BANQUETT,The King wants to have a great festivity. Make sure that we have the necessary goods in stock.
T_QUESTS_COVERAGE,Most of the village is not sufficiently protected. We need to build more guard towers.
T_QUESTS_GENERIC_HELP_ADVISOR,An advice
T_QUESTS_GENERIC_HELP_BANDIT,Goods fore thieves
T_QUESTS_GENERIC_HELP_FARMER,Help the farmer
T_QUESTS_GENERIC_HELP_GIRL,Help out the maiden
T_QUESTS_GENERIC_HELP_KING,By order of the King
T_QUESTS_GENERIC_HELP_KNIGHT,Military action
T_QUESTS_GENERIC_HELP_MEDIKUS,Hippocratic duty
T_QUESTS_GENERIC_HELP_MERCHANT,Task from the merchant
T_QUESTS_GENERIC_HELP_MILLER,Help out the miller
T_QUESTS_GENERIC_HELP_MONK,In ecclesiastical mission
T_QUESTS_GENERIC_HELP_NOBLE,Aristocratic order
T_QUESTS_GENERIC_HELP_QUEEN,On the Queen's orders
T_QUESTS_GENERIC_HELP_SOLDIER,Request from the troops
T_QUESTS_GENERIC_HELP_TOWNIE,Quest from the Townies
T_QUESTS_GENERIC_HELP_WOMAN,A lady's request
T_QUESTS_PRODUCE_ARMORS,Produce armors.
T_QUESTS_PRODUCE_BREW,Produce brew.
T_QUESTS_PRODUCE_CLOTHES,Produce clothes.
T_QUESTS_PRODUCE_JEWELLERY,Produce jewels.
T_QUESTS_PRODUCE_JUICE,Produce grape juice.
T_QUESTS_PRODUCE_SAUSAGES,Produce sausages.
T_QUESTS_PRODUCE_TOOLS,Produce tools.
T_QUESTS_PRODUCE_WEAPONS,Produce weapons.
T_QUESTS_PRODUCE_WOOL,Produce wool.
T_QUESTS_SCENARIO_ATTACK_003_ADVISOR_FOLLOW_THE_FOOTPRINTS_001_TITLE,Make a rope.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ANSWER_FROM_THE_BUTCHER_STARTED,"Thank you my Lord! Oh, it’s about the language Queen Frigyth speaks? It is true my father was from the same country, but I never learned the language, I am sorry."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ANSWER_FROM_THE_BUTCHER_STARTED_02,You should ask the old lady on the other side of town. I heard she speaks many languages and generally knows a lot of stuff.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ANSWER_FROM_THE_MONK_SUCCESS,"Thanks a lot for the help my Liege. Yes it’s true, we know this young maiden. We rescued her from drowning. "
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ANSWER_FROM_THE_MONK_SUCCESS_02,Now she lives near the monastery and helps with the harvest. I taught her our language but her mother's tongue is a northern dialect.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ANSWER_FROM_THE_OLDLADY_1_SUCCESS,"Thanks my Lord, you are too kind. Sit down, I will tell you what I know. "
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ANSWER_FROM_THE_OLDLADY_2_STARTED,"I am sorry, but I don’t speak the ancient tongue. But I know a girl who lives near the river, right next to the monastery."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ANSWER_FROM_THE_OLDLADY_2_STARTED_02,She was rescued from the river a few months ago by the monks. Maybe she can help you.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ASK_THE_BUTCHER_STARTED,I have asked around town to find a capable person to help us. 
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ASK_THE_BUTCHER_STARTED_02,"The butcher’s father comes from the same country as Queen Frigyth, I have heard. Maybe he can help us."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ASK_THE_BUTCHER_TASKS_STARTED,"Oh! Nice to see you there, my Lord. Are you here because of my inquiry?"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ASK_THE_BUTCHER_TASKS_STARTED_02,"Those confounded bandits! They came at night, stole all my pigs and burned down the pig farm. I lost everything, my Liege."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ASK_THE_BUTCHER_TASKS_STARTED_03,"I will gladly look into that translation business of yours, if you help me rebuild my pig farm, alright?"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ASK_THE_MONK_TASKS_STARTED,"Oh, good that I meet you, Governor. Weeks ago I made a request that the monastery roof is in urgent need of repairs. Would you help us?"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ASK_THE_MONK_TASKS_TITLE,Repair the building.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_ASK_THE_OLDLADY_TASKS_STARTED,"Come closer, my Liege. My eyesight isn’t the best anymore. Would you kindly help me harvest these herbs? I need them to craft the medicine for my back pain."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_BANDITCAMP_DESTROYED_SUCCESS,"Congratulations, my Lord! We have found some coins and weapons."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_BANDIT_RAID_DESC,"If the bandits manage to successfully raid the town too often, the trade negotiations might fail."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_BANDIT_RAID_TITLE,Don’t let too many bandit attacks succeed.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_BANDIT_REPLY,You may have destroyed our camp. But we are still here. Surrounding you! We will never stop! You better be prepared…
T_QUESTS_SCENARIO_DIPLOMATICVISIT_CHOOSE,"My Lord, you have to make a choice."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_CLIENT_BREAD_TRIBUTE,"Let’s buy bread at the market, so we can give it to the queen immediately."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_CLIENT_BREAD_TRIBUTE_TITLE,Deliver some bread
T_QUESTS_SCENARIO_DIPLOMATICVISIT_CLIENT_TRANSLATION_003_STARTED,I disagree with this young girl. The Queen looks impatient. I think we should give her something to eat immediately and not wait until our local baker has made the bread. We can buy some at the market and give it to her.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_CLIENT_TRANSLATION_003_SUCCESS,"A nice bread for you, hope you will enjoy it. We made it as fast as we could."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_CLIENT_TRANSLATION_003_TITLE,Trust the adviser
T_QUESTS_SCENARIO_DIPLOMATICVISIT_DECORATION_STARTED,"Sire, at least we can learn about some habits and customs from our new friends. In order to be well prepared for the festivals, we should add some decorations in the town.\n"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_DECORATION_TITLE,Decorate the town
T_QUESTS_SCENARIO_DIPLOMATICVISIT_FAILED,"I am really disappointed in you, Governor!\n\nManaging a couple of demands was such a simple task, yet you still failed to do it! Was it too much to ask? Now get out of my sight!"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_FAILED_BANDIT_RAID_001,"My Lord, you didn’t stop the bandit attacks. The Queen looks very displeased. I hope we do not fail her again."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_FOUND_TRANSLATOR_NEW,Find a translator.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_GIRL_IS_SORRY_STARTED,"I am sorry, my King, her dialect is not the same as mine, but I will try harder…"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_GIRL_IS_SORRY_STARTED_02,I might have confused banners and benches. She just wanted to sit after her long trip.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_GIRL_IS_SURE,"Excuse me, my Liege, if I messed up earlier but I’m pretty sure that she wants something like a tavern."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_GIRL_IS_SURE_02,It would be a shame if we are making her angry again by not providing what she wants. Imagine the consequences for the negotiations.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_GIRL_TRANSLATION_001_STARTED,"After her long and exhausting trip, she thought that she would have been welcomed by…ehhm, let my think... her banners. But she can't see any. I think she wants to see her banners flying in this town. "
T_QUESTS_SCENARIO_DIPLOMATICVISIT_GIRL_TRANSLATION_001_STARTED_01,"I will do my best to translate the Queen's wishes for you, your Grace."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_GIRL_TRANSLATION_001_TITLE,Hoist the colors
T_QUESTS_SCENARIO_DIPLOMATICVISIT_GIRL_TRANSLATION_002_STARTED,"My Lord, I do not think our translator is qualified enough to represent us in trade talks. If we make another mistake, the Queen could be very angry.\n"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_HAPPYEND,"Congratulations, Governor. We made it. From now on, every four years festivals are held in this village to celebrate the alliance of our kingdoms.\n"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_HAPPYEND_02,"Thank you, Governor. The Queen is enthusiastic about your drive for action. We will now move to the trade guild for the negotiations. Nothing stands in the way of a successful trade agreement anymore."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_HAPPYEND_ADVISOR,"Well done my Liege, we have a really nice city now, I can’t wait to share our habits and customs with our neighbors."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_HERBS_TRADITION_STARTED,"And you should also know that in the kingdom of Queen Frigyth, when you trust someone, you give him herbs. It’s a well known symbol of loyalty and friendship."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_JUST_IN_TIME_FAILED,Oh no. The Queen has reached the village! I am afraid it is too late now. He won’t be happy at all…
T_QUESTS_SCENARIO_DIPLOMATICVISIT_JUST_IN_TIME_SHORT_SUM,Just in time
T_QUESTS_SCENARIO_DIPLOMATICVISIT_JUST_IN_TIME_SHORT_TITLE,Complete the quest “Just in time“.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_JUST_IN_TIME_STARTED,We have a limited amount of time. We should find this translator and a place for the meeting to be held. We better do it before they reach the village or the trade negotiations will fail.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_JUST_IN_TIME_TITLE,Prepare the visit
T_QUESTS_SCENARIO_DIPLOMATICVISIT_MAINQUEST_STARTED,"Queen Frigyth does not speak our language, my Liege. You should focus your efforts on finding a capable translator who speaks her language."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_MAINQUEST_TITLE,Be our guest
T_QUESTS_SCENARIO_DIPLOMATICVISIT_MILITARY_FAILED_BANDIT,"Governor, these bandits attacks are getting too dangerous. It is not safe in your town anymore. The trade talks have been aborted. The Queen has left already."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_MILITARY_STARTED,"Good afternoon, sir. The villagers complain about high activity of bandits nearby. You should consider setting up a city guard. We need barracks and watchtowers."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_MILITARY_STARTED_V2,"Good morning, Sire. Several bandit attacks have been reported by the villagers. I suggest we build some defense buildings."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_MILITARY_SUCCESS,"Well done, my Liege. Now we can at least fight back when the bandits attack the village."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_MILITARY_SUCCESS_02,"My Lord, we have to make sure that the bandit attacks do not disrupt the Queens visit. This could prove to be a disaster."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_MORE_PEOPLE_STARTED,"In order to house the delegations of the other nations, we need to provide more housing opportunities for them."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_MORE_PEOPLE_SUCCEED,"Great my Lord, we now have a decent number houses for the guests. The preparations for the trade talks are complete."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEEN_ARRIVED_STARTED,"Welcome to our lovely town, Queen Frigyth. I hope you had a nice trip. As you can see we have found a translator. Is there anything we do for you?"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEEN_ARRIVED_STARTED_02,"Nilik het elk jos paitse, mielellaan?"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEEN_HAPPY_TITLE,Complete all tasks.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEEN_OUT,"Enough is enough. Governor, you should have trusted the translator. We have failed! Queen Frigyth is leaving and the trade talks are over before they even started… "
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEEN_TEXT_003,"Miliki het elk ustabili freto, mielellaan?"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEEN_UNHAPPY_1_STARTED,She doesn’t look very happy. Are you sure that you are translating right?!
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_CHURCH_STARTED,"My Liege, thank you for trusting me. We still need a church in this village. For a long time the inhabitants have been asking for a place where they can gather and practice their faith."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_CHURCH_STARTED_02,"Especially in times like these, when bandits haunt the surrounding forests and you can't feel safe anywhere, the inhabitants need a safe haven."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_CLIENT_TRANSLATION_CHURCH_TRUE,"A tavern? Having a church seems more important to have in our town, now especially with the recent bandits attacks, people need a place to feel safe."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_FAIRGROUND_FALSE,A jousting ground... are you sure? I think she means a fairground. This would be definitely a better option for our village. It will allow us to get to know the different peaceful festivities of both Kingdoms.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_FAIRGROUND_START,"The Queen will teach us the traditions of her Kingdom, and we conduct many festivals where we can dance and sing. Should we initiate the construction of the fairground, my Lord?"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_GIRL_JOUSTING_TRUE,"If I understood her correctly, the Queen would like to see a place, where different nations gather and compete in different challenges. I think she means a jousting ground."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_GIRL_TAVERN_FAILED,"And I am wrong again, my Liege. I am so sorry. I believe I misunderstood Queen Frigyth. She actually wanted a place more peaceful...like a church."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_GIRL_TAVERN_FALSE,"You have chosen wisely my Liege. She will be pleased to see that in addition to a nice tavern, we have also delicious beverages for her."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_GIRL_TRANSLATION_003_STARTED,"My Lord, she said that it would be nice to have something to eat after this long trip. \nWe should offer her some bread produced in our own town."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_GIRL_TRANSLATION_003_STARTED_01,Jüo mudi stul kas tyrskahti aitinsa?
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_GIRL_TRANSLATION_003_TITLE,Trust the maiden
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_GIRL_TRANSLATION_TAVERN_FALSE,"Queen Frigyth said she would have expected for there to be a place to get together. I think she is talking about a tavern, it would be the perfect place for that.\n"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_JOUSTING_START,"The Queen will be so thrilled, a place where all the nationalities can prove their skills. My Liege, should we start the construction of the jousting ground?"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_PRODUCE_BREAD_START,I’m sure that Queen Frigyth will appreciate to discover the bread from our lands. 
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_PRODUCE_BREAD_SUCCESS,"Here is the bread for Queen Frigyth, my Lord. Probably the best bread we have ever baked in town."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_QUEEN_SPEAKING_004,"Let’s continue the tour, Queen Frigyth. Do you have another wish?"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_REACTION_QUEEN_BREAD_PRODUCE,"Congratulations, my Lord. The Queen seems to be pleased with the bread. She said that this bread will sell at a good price on the market because she is planning a trade route to us. Our bread will then be known in both kingdoms.\n"
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_REACTION_QUEEN_BREAD_TRIBUTE,Oh. She seems disappointed and happy at the same time. What does this mean?
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_REACTION_QUEEN_BREAD_TRIBUTE_02,"The Queen said she will increase the prices for bread on the trade routes, since we seem have no problem to buy bread instead of making our own."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_REACTION_QUEEN_CHURCH,She is very glad to see that our people now got a place in town where they can gather.
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_REACTION_QUEEN_FAIRGROUND,Seems like we got it all wrong. The Queen is upset. Why did you listen to your adviser? He doesn’t even speak the Queen‘s language!
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_REACTION_QUEEN_JOUSTING,"The Queen has already send letters to the neighboring countries and invited them to a grant tournament here. Many thanks, Governor."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_QUEST_REACTION_QUEEN_TAVERN,"Governor, it seems like you have trusted the wrong person! Queen Frigyth wanted a church to be built and not a tavern."
T_QUESTS_SCENARIO_DIPLOMATICVISIT_THE_QUEEN_STARTED,"Good morning, my Liege. The King’s entourage will arrive with Queen Frigyth soon. This meeting is of utmost importance for the diplomatic relations between the two Kingdoms."
